@relation "10 dataids, 3 months w/ temperature"
@attribute local_time DATE "yyyy-MM-dd'T'HH:mm:ssZ"
@attribute active_power NUMERIC
@attribute temperature NUMERIC
@attribute monthOfYear {'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12'}
@attribute dayOfMonth {'00', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24','25', '26', '27', '28', '29', '30', '31'}
@attribute dayOfWeek {'0', '1', '2', '3', '4', '5', '6'}
@attribute Weekend {'True', 'False'}
@attribute hourOfDay {'00', '01', '02', '03', '04', '05', '06','07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23'}
@attribute quarterOfHour {'00', '15', '30', '45'}
@attribute Holiday {'True', 'False'}
@data
2015-05-01T00:00:00-0600,47.13,17.63,05,01,4,False,00,00,False
2015-05-01T00:15:00-0600,36.11,17.36,05,01,4,False,00,15,False
2015-05-01T00:30:00-0600,44.06,17.09,05,01,4,False,00,30,False
2015-05-01T00:45:00-0600,51.17,16.82,05,01,4,False,00,45,False
2015-05-01T01:00:00-0600,34.99,16.55,05,01,4,False,01,00,False
2015-05-01T01:15:00-0600,35.92,16.27,05,01,4,False,01,15,False
2015-05-01T01:30:00-0600,33.32,15.99,05,01,4,False,01,30,False
2015-05-01T01:45:00-0600,31.16,15.71,05,01,4,False,01,45,False
2015-05-01T02:00:00-0600,33.56,15.43,05,01,4,False,02,00,False
2015-05-01T02:15:00-0600,30.51,15.24,05,01,4,False,02,15,False
2015-05-01T02:30:00-0600,32.54,15.05,05,01,4,False,02,30,False
2015-05-01T02:45:00-0600,29.08,14.86,05,01,4,False,02,45,False
2015-05-01T03:00:00-0600,27.89,14.67,05,01,4,False,03,00,False
2015-05-01T03:15:00-0600,30.07,14.55,05,01,4,False,03,15,False
2015-05-01T03:30:00-0600,30.83,14.44,05,01,4,False,03,30,False
2015-05-01T03:45:00-0600,41.33,14.32,05,01,4,False,03,45,False
2015-05-01T04:00:00-0600,31.83,14.21,05,01,4,False,04,00,False
2015-05-01T04:15:00-0600,31.30,14.03,05,01,4,False,04,15,False
2015-05-01T04:30:00-0600,29.12,13.85,05,01,4,False,04,30,False
2015-05-01T04:45:00-0600,29.50,13.67,05,01,4,False,04,45,False
2015-05-01T05:00:00-0600,29.61,13.50,05,01,4,False,05,00,False
2015-05-01T05:15:00-0600,31.55,13.33,05,01,4,False,05,15,False
2015-05-01T05:30:00-0600,30.65,13.17,05,01,4,False,05,30,False
2015-05-01T05:45:00-0600,30.47,13.01,05,01,4,False,05,45,False
2015-05-01T06:00:00-0600,31.88,12.85,05,01,4,False,06,00,False
2015-05-01T06:15:00-0600,37.45,12.89,05,01,4,False,06,15,False
2015-05-01T06:30:00-0600,40.93,12.94,05,01,4,False,06,30,False
2015-05-01T06:45:00-0600,44.56,12.99,05,01,4,False,06,45,False
2015-05-01T07:00:00-0600,57.74,13.04,05,01,4,False,07,00,False
2015-05-01T07:15:00-0600,53.04,13.41,05,01,4,False,07,15,False
2015-05-01T07:30:00-0600,44.57,13.79,05,01,4,False,07,30,False
2015-05-01T07:45:00-0600,51.18,14.16,05,01,4,False,07,45,False
2015-05-01T08:00:00-0600,52.46,14.54,05,01,4,False,08,00,False
2015-05-01T08:15:00-0600,53.42,15.49,05,01,4,False,08,15,False
2015-05-01T08:30:00-0600,42.62,16.45,05,01,4,False,08,30,False
2015-05-01T08:45:00-0600,43.73,17.40,05,01,4,False,08,45,False
2015-05-01T09:00:00-0600,51.26,18.36,05,01,4,False,09,00,False
2015-05-01T09:15:00-0600,66.18,19.11,05,01,4,False,09,15,False
2015-05-01T09:30:00-0600,54.70,19.86,05,01,4,False,09,30,False
2015-05-01T09:45:00-0600,59.16,20.61,05,01,4,False,09,45,False
2015-05-01T10:00:00-0600,69.88,21.37,05,01,4,False,10,00,False
2015-05-01T10:15:00-0600,86.49,21.94,05,01,4,False,10,15,False
2015-05-01T10:30:00-0600,85.67,22.52,05,01,4,False,10,30,False
2015-05-01T10:45:00-0600,129.09,23.09,05,01,4,False,10,45,False
2015-05-01T11:00:00-0600,112.74,23.67,05,01,4,False,11,00,False
2015-05-01T11:15:00-0600,92.28,24.09,05,01,4,False,11,15,False
2015-05-01T11:30:00-0600,88.40,24.51,05,01,4,False,11,30,False
2015-05-01T11:45:00-0600,78.41,24.93,05,01,4,False,11,45,False
2015-05-01T12:00:00-0600,99.20,25.36,05,01,4,False,12,00,False
2015-05-01T12:15:00-0600,105.72,25.65,05,01,4,False,12,15,False
2015-05-01T12:30:00-0600,113.87,25.94,05,01,4,False,12,30,False
2015-05-01T12:45:00-0600,102.76,26.23,05,01,4,False,12,45,False
2015-05-01T13:00:00-0600,116.14,26.52,05,01,4,False,13,00,False
2015-05-01T13:15:00-0600,120.72,26.69,05,01,4,False,13,15,False
2015-05-01T13:30:00-0600,124.37,26.86,05,01,4,False,13,30,False
2015-05-01T13:45:00-0600,98.61,27.03,05,01,4,False,13,45,False
2015-05-01T14:00:00-0600,114.74,27.20,05,01,4,False,14,00,False
2015-05-01T14:15:00-0600,106.40,27.28,05,01,4,False,14,15,False
2015-05-01T14:30:00-0600,112.07,27.36,05,01,4,False,14,30,False
2015-05-01T14:45:00-0600,129.48,27.44,05,01,4,False,14,45,False
2015-05-01T15:00:00-0600,193.07,27.52,05,01,4,False,15,00,False
2015-05-01T15:15:00-0600,161.23,27.57,05,01,4,False,15,15,False
2015-05-01T15:30:00-0600,150.89,27.62,05,01,4,False,15,30,False
2015-05-01T15:45:00-0600,196.24,27.67,05,01,4,False,15,45,False
2015-05-01T16:00:00-0600,168.73,27.72,05,01,4,False,16,00,False
2015-05-01T16:15:00-0600,128.19,27.70,05,01,4,False,16,15,False
2015-05-01T16:30:00-0600,142.15,27.69,05,01,4,False,16,30,False
2015-05-01T16:45:00-0600,175.79,27.67,05,01,4,False,16,45,False
2015-05-01T17:00:00-0600,143.38,27.66,05,01,4,False,17,00,False
